#OTU ID	Taxonomy	BRK01R009	BRK01R237	BRK02R237	BRK03R009	BRK03R237	BRK04R009	BRK04R237	BRK05R009	BRK05R237	BRK06R009	BRK06R237	BRK07R009	BRK07R237	BRK08R009	BRK08R237	BRK09R009	BRK09R237	BRK100R237	BRK101R237	BRK102R237	BRK103R237	BRK104R237	BRK105R237	BRK106R237	BRK107R237	BRK108R237	BRK109R237	BRK10R009	BRK10R237	BRK110R237	BRK111R237	BRK112R237	BRK113R237	BRK114R237	BRK115R237	BRK116R237	BRK117R237	BRK118R237	BRK119R237	BRK11R237	BRK120R237	BRK121R237	BRK122R237	BRK123R237	BRK124R237	BRK125R237	BRK126R237	BRK127R237	BRK128R237	BRK129R237	BRK12R009	BRK12R237	BRK130R237	BRK131R237	BRK132R237	BRK133R237	BRK134R237	BRK135R237	BRK136R237	BRK137R237	BRK138R237	BRK139R237	BRK13R009	BRK13R237	BRK140R237	BRK141R237	BRK142R237	BRK143R237	BRK144R237	BRK14R009	BRK14R237	BRK15R009	BRK15R237	BRK16R009	BRK16R237	BRK17R009	BRK17R237	BRK18R009	BRK18R237	BRK19R009	BRK19R237	BRK20R009	BRK20R237	BRK21R009	BRK21R237	BRK22R009	BRK22R237	BRK23R009	BRK23R237	BRK24R009	BRK25R009	BRK25R237	BRK26R009	BRK26R237	BRK27R009	BRK27R237	BRK28R009	BRK28R237	BRK29R237	BRK30R009	BRK30R237	BRK31R009	BRK31R237	BRK32R009	BRK32R237	BRK33R009	BRK33R237	BRK34R009	BRK34R237	BRK35R009	BRK35R237	BRK36R009	BRK36R237	BRK37R009	BRK37R237	BRK38R237	BRK39R009	BRK39R237	BRK40R009	BRK40R237	BRK41R009	BRK41R237	BRK42R009	BRK42R237	BRK43R009	BRK43R237	BRK44R009	BRK44R237	BRK45R009	BRK45R237	BRK46R009	BRK46R237	BRK47R237	BRK48R009	BRK49R009	BRK49R237	BRK50R009	BRK50R237	BRK51R009	BRK51R237	BRK52R009	BRK52R237	BRK53R009	BRK53R237	BRK54R009	BRK54R237	BRK55R237	BRK56R009	BRK56R237	BRK57R237	BRK58R009	BRK58R237	BRK59R237	BRK60R237	BRK61R237	BRK62R237	BRK63R237	BRK64R237	BRK65R237	BRK66R237	BRK67R237	BRK68R237	BRK69R237	BRK70R237	BRK71R237	BRK73R237	BRK74R237	BRK75R237	BRK76R237	BRK77R237	BRK78R237	BRK79R237	BRK80R237	BRK81R237	BRK82R237	BRK83R237	BRK84R237	BRK85R237	BRK86R237	BRK87R237	BRK88R237	BRK89R237	BRK90R237	BRK91R237	BRK92R237	BRK93R237	BRK94R237	BRK95R237	BRK97R237	BRK98R237	BRK99R237
OTU_361	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	1	0	3	0	16	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_362	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	0	0	0	0	0	0	0	0	0	0	0	0	13	0	23	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	7	0	40	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	1	7	0	28	0	0	19	0	18	28	5	0	0	28	27	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	116
OTU_363	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudocatenulatum	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	19	4	8	37	37	32	64	157	0	1	50	35	70	0	0	1	18	36	30	8	0	8	9	18	1	25	10	0	0	0	19	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0
OTU_364	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	2	0	1	2	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_365	k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_366	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_hirae	0	0	1	0	0	0	1	0	0	0	2	0	1	0	2	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	4	0	0	0	0	1	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	2	0	2	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	1	0	1	0	0	0	0	0	2	4	0	0	0	0	1	0	0	3	3	2	2	1	2	0	0	3	3	0	0	0	1	1	1	2	0	1	2	2	0	0	1	1	0	0	0	2	2	1	0	3	1	0	0	0
OTU_367	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	3	1	4	1	0	28	0	3	0	1	0	0	0	1	0	0	3	0	1	0	3	1	10	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	38	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	24	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_368	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	2	0	0	1	0	0	0	0	0	0	0	0	9	0	7	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	20	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	1	0	0	0	0	0	0	5	1	0	14	0	0	66	0	18	14	3	0	0	6	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
OTU_369	Unassigned	0	0	0	0	0	1	0	0	0	1	0	4	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	23	0	15	0	3	0	7	0	1	0	0	0	0	0	1	0	1	0	6	12	0	11	0	2	0	0	0	0	0	0	0	0	0	0	2	0	4	0	4	0	10	0	1	0	0	0	0	1	0	2	0	3	0	5	0	7	0	1	0	0	0	0	0	0	0	0	0	2	0	5	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_370	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus	33	41	443	246	510	1443	443	1179	1575	2092	10	1830	40	1770	75	1623	55	21	25	6	3	38	5	17	39	18	9	48	378	10	2	12	14	39	16	4	57	5	9	181	5	0	18	44	28	5	12	6	13	12	222	349	9	117	607	11	134	27	214	28	137	19	1566	26	38	338	1905	20	0	2025	119	2450	872	3498	168	2122	11	2543	355	42	533	2	854	158	637	2544	63	1612	28	3918	2920	665	4191	12	2947	11	33	267	376	225	96	1195	32	1044	58	1988	57	2031	2431	2181	1211	2539	72	45	195	589	298	65	2319	551	1121	2351	2139	2237	1925	1868	2370	686	1616	16	46	113	33	304	1473	175	1542	837	2985	14	3204	541	2286	156	2560	17	55	17	1422	888	3	28	40	3237	16	43	18	10	6	53	393	156	83	41	25	132	148	109	428	45	214	3	36	32	140	438	23	11	501	80	378	88	9	41	294	1941	197	27	67	8	28
OTU_371	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	117	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	2	0	1	0	394	0	3	0	3	0	3	0	0	0	1	1	0	2	0	1	0	232	0	0	0	0	0	0	1	0	3	0	0	0	5	0	2	0	302	0	0	4	0	2	0	2	0	3	0	1	0	2	0	2	0	289	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_372	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	0	0	0	1	0	0	0	2	0	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	4	0	2	0	0	0	0	0	0	0	0	3	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_373	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_pyogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	22	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_374	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_faecalis	0	1	1	0	0	0	1	0	0	0	0	0	1	0	3	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	2	0	1	0	0	0	0	0	1	0	0	2	2	0	0	0	0	1	0	2	0	2	0	9	0	2	0	1	0	0	0	1	0	0	0	0	61	0	3	0	0	0	11	9	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	31	2	0	8	0	26	0	0	0	7	0	0	0	4	0	3	0	1	0	0	0	0	0	86	0	368	0	12	0	0	0	0	241	0	11	5	0	1	76	2	13	186	1	0	4	6	0	0	1	1	1	82	2	9	3	1	0	0	0	0	3	0	7	1	0	12	47	6	4	2	173	6	539	0	6	1	0
OTU_375	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lactobacillus_paracasei	1	3	4	2	4	0	2	0	6	1	7	0	7	1	5	1	7	3	124	2	1	3	2	1	9	2	4	3	6	2	236	4	4	6	2	6	5	24	1	7	33	2	5	3	4	2	0	6	1	6	1	1	1	1	3	0	4	6	5	5	6	5	0	1	2	3	3	4	1	2	2	1	5	0	6	0	7	0	5	4	2	0	0	0	2	3	1	2	5706	2	0	3	1	6	2	5	3	7	5	2	3	0	4	3	4	0	5	0	6	2	4	2	4	5	1	4	2	6	1	6	0	3	2	3	0	4	1	5	0	2	2	5	3657	0	0	8	1	2	2	9	0	7	1	2	0	10	6	1	8	5	3891	6	2	5	10	14	10	11	3	3	3	3	8	6	7117	1	15	1	5	3	2	0	3	7	2	3	3	5	1	8	15	2	4	11	4	8	5	6381	3	3	10
OTU_376	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	27	10	2	27	0	2	7	54	0	0	0	0	1	16	9	0	0	0	1	0	0	24	0	4	5	17	0	23	7	101	114	117	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	3
OTU_377	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	2	0	0	0	0	1	0	1	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	1	0	1	0	1	0	1	0	4	0	4	0	2	0	0	0	0	0	0	0	0	6	0	3	0	6	0	6	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_378	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_amylovorus	1	0	0	2	0	0	0	0	2	0	0	0	5	0	29	0	0	1	45	0	0	1	0	50	110	1	0	5	1	0	0	0	1	0	2	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	80	1	161	1	0	0	0	0	0	34	0	0	0	0	1	0	2	0	0	0	64	4	0	0	119	4	0	0	0	0	0	0	0	0	0	1	0	21	4	1	2	0	1	0	26	0	0	0	0	0	0	1	60	0	16	4	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	5	39	0	0	1	1	0	0	0	1	0	7	0	1	0	2	0	0	2	8	0	1	0	9	37	87	0	285	22	0	0	0	3	1	2	0	0	1	0	1	1	1	14	0	1	0	0	23	25	603	239	42	8	2	0	0	13	1	0	0	1
OTU_379	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_hirae	0	1	4	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	26	0	0	0	0	0	0	25	0	1	0	16	0	8	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	15	5	0	0	1	0	0	0	0	0	0	0	0	1	1	0	25	0	1	3	0	18	0	1	0	0	0	0	0	0	0	0	0	10	0	1	6	0	0	0	0	0	1	0	0	0	0	2	0	0	16	0	48	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	4	0	2	9	0	0	0	8	0	1	2	46	0	2	4	0	11	0	0	0	0	1	0	0	0	1	0	3	1	0	0	0
OTU_380	k__Bacteria	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	4	2	2	0	11	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	1	0	0	0	3	1	0	3	0	0	0	0	2	0	0	4	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0
OTU_381	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__p-1088-a5_gut_group;s__uncultured_rumen	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_382	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Lactobacillus_salivarius	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_383	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Lactobacillus_reuteri	20	0	0	17	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	9	0	4	0	0	0	0	1	0	1	1	0	0	1	0	0	3	0	0	18	0	2	0	9	0	1	0	0	0	0	0	0	0	1	0	0	15	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	31	0	0	8	5	1	0	0	0	47	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	60	1	33	11	0	8	0	3	0	0	1	111	0	18	3	2	0	2	3	0	1	4	5	0	4	88	0	0	0	0	0	0	0	0	0	0
OTU_384	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	8	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	18	0	10	0	0	0	0	0	0	0	0	0	0	4	0	3	0	12	0	7	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_385	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_hirae	0	274	3	0	549	0	61	0	20	0	1440	0	1333	0	1414	0	626	9	11	8	4	6	8	6	4	7	5	0	653	6	5	12	12	16	9	12	8	8	10	1488	7	5	18	16	15	10	8	12	5	5	0	838	6	674	186	623	859	63	80	391	94	743	0	40	257	24	30	795	0	0	355	0	144	0	355	0	1190	0	977	0	637	0	70	0	21	0	887	0	25	0	0	418	0	1369	0	946	0	1596	1018	0	1888	0	776	0	1335	0	1194	0	33	0	18	0	1184	0	163	554	0	118	0	81	0	76	1	20	0	16	0	763	0	927	0	1858	13	0	0	658	0	183	0	617	0	60	0	803	0	1612	400	0	58	44	0	1523	236	20	82	471	1814	772	822	521	4	957	1852	1220	22	133	344	350	1092	1374	545	173	1439	741	517	26	1381	1028	376	29	98	442	1688	844	313	25	970	16	31	13	12
OTU_386	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_bacterium	12	0	0	0	0	0	0	3	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_387	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	59	11	0	1	1	1	2	2	1	0	0	0	3	4	5	228	650	927	0	1	1	2	1	2	0	2	3	3	3	1	0	1	74	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	41
